IP,timestamp,HTTP_method,request_path,status_code,content_length
192.168.1.5,2024-03-01 05:43:13,GET,/admin,200,1024
192.168.1.2,2024-03-01 06:36:14,HEAD,/profile,500,128
192.168.1.3,2024-03-01 03:18:48,PATCH,/settings,301,128
192.168.1.4,2024-03-01 00:18:56,POST,/settings,403,512
192.168.1.3,2024-03-01 02:28:58,PUT,/home,500,512
192.168.1.5,2024-03-01 13:07:45,PUT,/home,403,128
172.24.1.1,2024-03-01 02:20:58,PUT,/api/user,200,4096
192.168.1.3,2024-03-01 16:58:37,GET,/logout,200,256
192.168.1.5,2024-03-01 01:19:58,GET,/home,403,1024
172.24.1.1,2024-03-01 01:44:22,HEAD,/settings,200,128
192.168.1.4,2024-03-01 03:18:48,PATCH,/home,201,256
192.168.1.5,2024-03-01 21:39:18,PUT,/api/user,201,512
192.168.1.5,2024-03-01 02:52:22,DELETE,/login,200,4096
192.168.1.3,2024-03-01 23:05:43,OPTIONS,/admin,401,128
192.168.1.3,2024-03-01 11:01:31,GET,/profile,500,128
192.168.1.5,2024-03-01 06:45:15,PUT,/admin,403,256
192.168.1.5,2024-03-01 17:35:14,PUT,/home,200,2048
172.24.1.1,2024-03-01 19:49:27,DELETE,/admin,500,512
192.168.1.3,2024-03-01 00:14:44,POST,/api/user,403,256
192.168.1.4,2024-03-01 13:43:21,HEAD,/admin,200,1024
192.168.1.1,2024-03-01 15:06:36,DELETE,/home,500,1024
192.168.1.1,2024-03-01 21:51:29,PATCH,/logout,401,4096
192.168.1.1,2024-03-01 02:04:34,PUT,/profile,200,512
172.143.3.2,2024-03-01 15:17:47,GET,/dashboard,404,4096
192.168.1.3,2024-03-01 20:34:04,GET,/login,500,128
172.24.1.1,2024-03-01 14:52:22,OPTIONS,/profile,404,2048
192.168.1.5,2024-03-01 06:12:51,PUT,/profile,500,256
192.168.1.1,2024-03-01 13:43:21,HEAD,/api/data,201,128
192.168.1.3,2024-03-01 15:10:48,POST,/dashboard,403,1024
172.143.3.2,2024-03-01 00:50:21,PUT,/home,301,1024
172.24.1.1,2024-03-01 10:00:31,DELETE,/admin,401,2048
192.168.1.2,2024-03-01 13:55:34,GET,/api/user,201,1024
192.168.1.2,2024-03-01 11:50:20,PATCH,/dashboard,403,512
192.168.1.3,2024-03-01 09:35:06,GET,/api/user,301,2048
192.168.1.2,2024-03-01 16:47:25,PUT,/api/user,200,4096
172.143.3.2,2024-03-01 15:06:36,POST,/admin,200,128
192.168.1.2,2024-03-01 03:45:23,POST,/dashboard,403,2048
192.168.1.3,2024-03-01 22:48:19,HEAD,/api/user,401,512
192.168.1.3,2024-03-01 12:30:08,PUT,/settings,401,128
192.168.1.2,2024-03-01 02:32:10,OPTIONS,/api/user,403,2048
192.168.1.3,2024-03-01 08:46:16,HEAD,/profile,301,128
192.168.1.5,2024-03-01 00:43:21,PUT,/admin,201,2048
192.168.1.2,2024-03-01 05:31:01,POST,/profile,403,256
192.168.1.2,2024-03-01 19:14:52,POST,/api/user,200,128
192.168.1.4,2024-03-01 14:21:59,POST,/settings,301,2048
192.168.1.2,2024-03-01 00:31:09,PATCH,/api/data,403,1024
192.168.1.5,2024-03-01 03:57:36,PUT,/admin,403,1024
172.143.3.2,2024-03-01 01:16:46,PATCH,/login,404,128
172.24.1.1,2024-03-01 19:57:27,OPTIONS,/api/data,404,1024
192.168.1.3,2024-03-01 11:05:44,HEAD,/profile,401,4096
172.143.3.2,2024-03-01 04:19:49,HEAD,/admin,401,2048
192.168.1.2,2024-03-01 03:53:23,GET,/login,201,512
172.24.1.1,2024-03-01 11:37:08,GET,/settings,200,1024
172.24.1.1,2024-03-01 12:27:57,HEAD,/admin,200,512
172.143.3.2,2024-03-01 07:50:28,PATCH,/logout,404,512
192.168.1.1,2024-03-01 20:39:09,DELETE,/profile,200,1024
192.168.1.2,2024-03-01 20:58:29,OPTIONS,/api/data,301,128
192.168.1.4,2024-03-01 04:19:49,PUT,/api/data,404,1024
192.168.1.3,2024-03-01 06:48:27,GET,/admin,403,512
192.168.1.5,2024-03-01 20:23:53,DELETE,/home,500,512
192.168.1.3,2024-03-01 14:44:22,GET,/admin,401,2048
192.168.1.5,2024-03-01 19:09:40,HEAD,/profile,201,512
192.168.1.3,2024-03-01 13:19:57,HEAD,/admin,404,1024
192.168.1.3,2024-03-01 07:01:39,PUT,/dashboard,500,256
192.168.1.3,2024-03-01 06:48:27,POST,/profile,301,256
192.168.1.3,2024-03-01 12:54:32,GET,/admin,200,256
192.168.1.3,2024-03-01 19:25:04,PUT,/profile,200,256
192.168.1.1,2024-03-01 18:08:39,GET,/api/user,401,4096
192.168.1.4,2024-03-01 07:25:04,GET,/settings,401,128
192.168.1.1,2024-03-01 10:00:31,HEAD,/api/data,403,4096
192.168.1.1,2024-03-01 11:49:19,DELETE,/profile,404,1024
192.168.1.1,2024-03-01 17:36:14,GET,/login,201,4096
192.168.1.3,2024-03-01 08:38:17,OPTIONS,/logout,201,512
192.168.1.2,2024-03-01 21:35:05,DELETE,/home,500,2048
192.168.1.5,2024-03-01 01:44:22,DELETE,/logout,201,512
192.168.1.3,2024-03-01 18:45:15,HEAD,/admin,200,1024
192.168.1.5,2024-03-01 20:14:53,POST,/admin,401,4096
172.143.3.2,2024-03-01 03:21:59,POST,/admin,201,1024
192.168.1.5,2024-03-01 22:40:18,PATCH,/profile,401,2048
192.168.1.4,2024-03-01 00:03:33,PATCH,/api/user,500,128
172.24.1.1,2024-03-01 13:55:33,OPTIONS,/profile,403,128
192.168.1.3,2024-03-01 07:01:39,POST,/api/user,301,128
192.168.1.2,2024-03-01 19:49:28,PATCH,/logout,200,2048
172.143.3.2,2024-03-01 16:10:48,OPTIONS,/settings,500,128
192.168.1.3,2024-03-01 22:52:30,HEAD,/api/data,403,128
172.24.1.1,2024-03-01 10:13:43,OPTIONS,/api/user,403,4096
192.168.1.5,2024-03-01 21:28:06,GET,/api/data,200,128
192.168.1.2,2024-03-01 20:10:41,PATCH,/login,301,2048
192.168.1.4,2024-03-01 19:01:39,GET,/api/user,401,1024
192.168.1.2,2024-03-01 04:47:25,PUT,/logout,200,2048
192.168.1.5,2024-03-01 14:04:34,POST,/api/user,500,2048
192.168.1.4,2024-03-01 17:47:25,POST,/login,200,1024
192.168.1.3,2024-03-01 17:35:14,POST,/profile,201,512
192.168.1.5,2024-03-01 19:57:27,GET,/home,404,4096
172.24.1.1,2024-03-01 14:08:46,PUT,/logout,401,1024
192.168.1.1,2024-03-01 17:23:01,GET,/api/data,401,2048
192.168.1.5,2024-03-01 21:03:12,HEAD,/admin,500,128
192.168.1.2,2024-03-01 12:39:09,OPTIONS,/admin,404,2048
192.168.1.5,2024-03-01 10:40:18,POST,/logout,403,1024
192.168.1.3,2024-03-01 14:52:22,DELETE,/settings,301,4096
172.143.3.2,2024-03-01 21:27:05,POST,/api/data,401,512
192.168.1.2,2024-03-01 23:25:55,OPTIONS,/home,200,4096
192.168.1.4,2024-03-01 05:59:37,OPTIONS,/home,404,256
172.24.1.1,2024-03-01 05:36:06,PUT,/api/data,500,512
192.168.1.5,2024-03-01 01:07:46,GET,/api/data,403,128
192.168.1.2,2024-03-01 21:47:18,GET,/settings,401,1024
172.143.3.2,2024-03-01 08:15:53,DELETE,/dashboard,401,256
192.168.1.1,2024-03-01 09:59:29,DELETE,/login,201,512
192.168.1.3,2024-03-01 17:48:26,GET,/dashboard,403,4096
192.168.1.1,2024-03-01 04:34:12,GET,/dashboard,403,512
192.168.1.1,2024-03-01 10:28:06,DELETE,/admin,401,512
192.168.1.4,2024-03-01 17:48:26,GET,/api/user,200,2048
192.168.1.1,2024-03-01 05:47:26,DELETE,/api/data,201,256
192.168.1.3,2024-03-01 20:22:52,HEAD,/admin,404,4096
192.168.1.1,2024-03-01 02:32:10,HEAD,/dashboard,401,512
172.143.3.2,2024-03-01 10:48:19,PUT,/admin,403,512
172.143.3.2,2024-03-01 06:48:27,GET,/login,200,128
192.168.1.4,2024-03-01 13:16:46,GET,/api/user,401,2048
192.168.1.4,2024-03-01 11:29:07,OPTIONS,/profile,500,256
172.24.1.1,2024-03-01 20:26:04,DELETE,/home,403,4096
192.168.1.2,2024-03-01 14:20:58,POST,/home,404,2048
192.168.1.2,2024-03-01 04:59:37,HEAD,/login,404,4096
192.168.1.1,2024-03-01 20:10:40,OPTIONS,/login,401,128
172.24.1.1,2024-03-01 01:51:21,DELETE,/login,404,256
192.168.1.1,2024-03-01 08:46:16,PATCH,/api/data,200,256
192.168.1.1,2024-03-01 05:47:25,PATCH,/login,200,4096
172.24.1.1,2024-03-01 12:30:08,GET,/settings,301,128
192.168.1.3,2024-03-01 17:11:49,PUT,/dashboard,200,2048
192.168.1.5,2024-03-01 23:53:31,PATCH,/api/data,301,4096
192.168.1.1,2024-03-01 06:44:15,OPTIONS,/profile,500,256
192.168.1.4,2024-03-01 08:26:05,HEAD,/admin,403,2048
192.168.1.1,2024-03-01 06:09:39,GET,/settings,403,128
172.143.3.2,2024-03-01 07:38:16,PATCH,/dashboard,301,256
172.143.3.2,2024-03-01 16:46:16,PUT,/logout,301,4096
192.168.1.1,2024-03-01 21:39:18,GET,/home,200,256
192.168.1.3,2024-03-01 17:35:13,HEAD,/api/data,201,2048
192.168.1.1,2024-03-01 06:24:03,HEAD,/api/user,200,128
192.168.1.1,2024-03-01 12:15:45,OPTIONS,/login,201,256
192.168.1.5,2024-03-01 13:51:21,DELETE,/admin,200,512
192.168.1.1,2024-03-01 02:40:10,PATCH,/dashboard,404,4096
192.168.1.3,2024-03-01 10:04:42,PUT,/admin,201,1024
172.24.1.1,2024-03-01 15:41:12,OPTIONS,/api/data,301,128
192.168.1.1,2024-03-01 02:28:58,POST,/api/data,201,512
192.168.1.5,2024-03-01 08:14:53,PUT,/api/data,403,512
172.24.1.1,2024-03-01 23:30:08,DELETE,/home,500,128
192.168.1.1,2024-03-01 14:09:47,GET,/logout,404,128
192.168.1.2,2024-03-01 20:26:56,POST,/profile,200,256
192.168.1.3,2024-03-01 13:27:58,HEAD,/home,500,2048
172.24.1.1,2024-03-01 23:14:44,OPTIONS,/login,401,1024
192.168.1.3,2024-03-01 00:51:21,PATCH,/home,404,1024
192.168.1.1,2024-03-01 18:57:27,PUT,/api/user,401,512
192.168.1.2,2024-03-01 15:46:24,PUT,/settings,200,256
172.24.1.1,2024-03-01 17:19:49,GET,/settings,404,4096
192.168.1.3,2024-03-01 15:42:12,DELETE,/api/data,403,4096
192.168.1.5,2024-03-01 19:01:39,PATCH,/login,401,1024
192.168.1.2,2024-03-01 07:37:16,GET,/dashboard,500,512
192.168.1.3,2024-03-01 06:00:38,PATCH,/api/user,500,1024
192.168.1.3,2024-03-01 05:23:02,POST,/api/user,401,128
172.24.1.1,2024-03-01 18:01:39,HEAD,/api/data,200,512
192.168.1.2,2024-03-01 02:57:35,PATCH,/api/data,401,1024
172.143.3.2,2024-03-01 06:36:15,OPTIONS,/login,200,2048
172.143.3.2,2024-03-01 23:54:32,HEAD,/dashboard,500,2048
192.168.1.2,2024-03-01 04:42:12,OPTIONS,/api/data,403,1024
172.24.1.1,2024-03-01 18:20:50,OPTIONS,/settings,200,2048
192.168.1.3,2024-03-01 05:31:02,DELETE,/profile,404,512
192.168.1.5,2024-03-01 11:29:07,OPTIONS,/admin,500,256
192.168.1.2,2024-03-01 02:04:35,HEAD,/dashboard,404,256
192.168.1.3,2024-03-01 02:57:35,HEAD,/dashboard,201,512
192.168.1.4,2024-03-01 21:00:30,OPTIONS,/profile,201,512
192.168.1.3,2024-03-01 17:23:02,HEAD,/api/data,403,4096
172.24.1.1,2024-03-01 05:59:37,OPTIONS,/dashboard,200,4096
172.143.3.2,2024-03-01 12:30:08,GET,/home,301,1024
192.168.1.1,2024-03-01 11:37:07,GET,/dashboard,500,256
192.168.1.5,2024-03-01 03:17:47,GET,/logout,200,2048
192.168.1.5,2024-03-01 21:23:53,OPTIONS,/admin,404,128
192.168.1.2,2024-03-01 03:53:23,GET,/dashboard,401,512
192.168.1.5,2024-03-01 18:24:02,HEAD,/dashboard,201,128
192.168.1.4,2024-03-01 12:14:45,DELETE,/admin,404,256
192.168.1.2,2024-03-01 23:26:56,HEAD,/profile,301,256
192.168.1.2,2024-03-01 23:01:32,POST,/dashboard,401,1024
192.168.1.2,2024-03-01 16:18:48,GET,/admin,500,1024
192.168.1.2,2024-03-01 18:48:26,POST,/home,401,1024
172.24.1.1,2024-03-01 19:37:15,POST,/settings,500,2048
172.143.3.2,2024-03-01 05:47:25,OPTIONS,/home,401,512
192.168.1.4,2024-03-01 02:40:11,GET,/settings,403,128
172.24.1.1,2024-03-01 20:14:53,DELETE,/api/user,301,512
172.24.1.1,2024-03-01 10:36:06,GET,/api/data,404,1024
192.168.1.4,2024-03-01 18:57:27,PUT,/home,201,128
172.24.1.1,2024-03-01 00:03:33,POST,/settings,200,256
172.24.1.1,2024-03-01 18:12:51,POST,/dashboard,500,512
172.24.1.1,2024-03-01 00:06:44,HEAD,/admin,200,256
192.168.1.4,2024-03-01 20:38:17,PUT,/profile,500,512
192.168.1.2,2024-03-01 17:00:38,OPTIONS,/settings,500,4096
172.24.1.1,2024-03-01 00:26:56,GET,/login,500,2048
192.168.1.5,2024-03-01 21:40:18,OPTIONS,/settings,201,4096
192.168.1.1,2024-03-01 08:22:53,PUT,/dashboard,500,256
192.168.1.2,2024-03-01 06:24:03,PATCH,/admin,301,1024
192.168.1.5,2024-03-01 08:27:05,DELETE,/home,200,1024
192.168.1.4,2024-03-01 20:10:40,POST,/login,404,2048
172.143.3.2,2024-03-01 18:48:26,DELETE,/admin,401,2048
192.168.1.3,2024-03-01 15:17:47,PUT,/admin,401,128
172.143.3.2,2024-03-01 03:17:48,OPTIONS,/admin,404,512
192.168.1.3,2024-03-01 00:15:45,GET,/settings,301,4096
192.168.1.1,2024-03-01 14:17:47,OPTIONS,/dashboard,403,4096
192.168.1.1,2024-03-01 21:00:30,DELETE,/login,404,2048
192.168.1.5,2024-03-01 15:45:23,PUT,/settings,401,4096
192.168.1.5,2024-03-01 02:45:23,POST,/profile,201,256
192.168.1.1,2024-03-01 01:16:46,PATCH,/logout,403,2048
172.24.1.1,2024-03-01 04:11:49,DELETE,/login,200,4096
172.24.1.1,2024-03-01 13:32:10,DELETE,/home,404,4096
192.168.1.4,2024-03-01 21:03:41,GET,/logout,403,256
192.168.1.4,2024-03-01 08:14:52,POST,/api/user,401,4096
172.143.3.2,2024-03-01 15:10:48,PUT,/home,301,1024
192.168.1.5,2024-03-01 02:32:10,PATCH,/dashboard,404,128
172.24.1.1,2024-03-01 12:14:44,DELETE,/api/data,404,512
192.168.1.4,2024-03-01 04:46:25,DELETE,/settings,301,128
172.24.1.1,2024-03-01 09:24:54,GET,/api/user,403,1024
172.24.1.1,2024-03-01 02:40:10,GET,/settings,404,512
172.143.3.2,2024-03-01 08:58:29,PUT,/api/data,404,256
192.168.1.4,2024-03-01 11:49:19,GET,/admin,500,2048
192.168.1.4,2024-03-01 17:07:37,PATCH,/api/data,500,1024
192.168.1.3,2024-03-01 03:58:36,POST,/home,401,256
172.24.1.1,2024-03-01 12:54:32,DELETE,/login,404,2048
192.168.1.2,2024-03-01 06:00:38,DELETE,/dashboard,201,2048
192.168.1.4,2024-03-01 17:59:38,GET,/logout,403,512
172.143.3.2,2024-03-01 16:18:48,OPTIONS,/settings,403,1024
192.168.1.5,2024-03-01 04:19:49,GET,/settings,403,4096
192.168.1.2,2024-03-01 09:48:18,POST,/admin,404,4096
172.24.1.1,2024-03-01 02:33:11,GET,/logout,301,256
192.168.1.1,2024-03-01 01:27:57,POST,/home,201,128
192.168.1.2,2024-03-01 02:56:35,PATCH,/profile,401,2048
192.168.1.4,2024-03-01 23:49:20,DELETE,/login,200,2048
192.168.1.5,2024-03-01 02:44:23,PATCH,/dashboard,301,128
172.143.3.2,2024-03-01 11:29:07,GET,/api/user,200,1024
192.168.1.4,2024-03-01 00:50:20,HEAD,/profile,401,4096
172.143.3.2,2024-03-01 10:52:31,PUT,/login,201,4096
172.143.3.2,2024-03-01 17:35:14,HEAD,/profile,301,2048
172.24.1.1,2024-03-01 19:33:04,POST,/settings,403,2048
192.168.1.3,2024-03-01 11:17:55,PUT,/settings,500,512
192.168.1.1,2024-03-01 04:18:49,OPTIONS,/logout,200,128
192.168.1.5,2024-03-01 23:01:32,GET,/settings,401,512
192.168.1.4,2024-03-01 02:16:47,PATCH,/logout,500,512
192.168.1.1,2024-03-01 12:06:44,DELETE,/login,401,128
192.168.1.3,2024-03-01 00:26:56,DELETE,/dashboard,301,128
172.143.3.2,2024-03-01 22:04:43,OPTIONS,/login,403,1024
172.143.3.2,2024-03-01 00:14:45,PATCH,/home,500,4096
192.168.1.2,2024-03-01 13:20:58,PATCH,/api/user,500,4096
192.168.1.4,2024-03-01 13:40:10,OPTIONS,/logout,403,128
192.168.1.3,2024-03-01 15:17:48,PUT,/logout,301,128
172.24.1.1,2024-03-01 01:31:10,OPTIONS,/admin,403,2048
192.168.1.1,2024-03-01 14:53:23,PATCH,/dashboard,301,128
192.168.1.1,2024-03-01 08:14:44,DELETE,/dashboard,201,512
172.143.3.2,2024-03-01 22:24:55,PATCH,/logout,200,128
192.168.1.3,2024-03-01 01:19:50,POST,/login,301,512
192.168.1.2,2024-03-01 22:36:07,PUT,/admin,403,2048
192.168.1.5,2024-03-01 15:18:48,PUT,/api/user,500,1024
192.168.1.1,2024-03-01 05:11:50,OPTIONS,/admin,200,2048
192.168.1.5,2024-03-01 23:26:56,DELETE,/dashboard,401,256
192.168.1.5,2024-03-01 01:16:46,DELETE,/home,404,128
172.143.3.2,2024-03-01 13:20:58,OPTIONS,/login,500,128
192.168.1.3,2024-03-01 10:48:18,DELETE,/api/data,404,128
172.24.1.1,2024-03-01 19:57:28,PUT,/dashboard,404,128
192.168.1.5,2024-03-01 21:59:30,GET,/login,404,1024
192.168.1.3,2024-03-01 18:49:27,DELETE,/logout,404,512
192.168.1.1,2024-03-01 16:22:00,PUT,/dashboard,403,128
192.168.1.5,2024-03-01 16:54:24,PUT,/admin,401,512
172.143.3.2,2024-03-01 11:29:07,OPTIONS,/login,201,1024
192.168.1.4,2024-03-01 07:01:39,GET,/logout,200,512
192.168.1.4,2024-03-01 06:24:03,HEAD,/login,200,4096
192.168.1.4,2024-03-01 08:34:05,HEAD,/admin,301,2048
172.24.1.1,2024-03-01 05:48:26,DELETE,/home,404,128
192.168.1.3,2024-03-01 03:21:59,OPTIONS,/login,404,2048
192.168.1.5,2024-03-01 10:40:19,PATCH,/dashboard,301,512
192.168.1.2,2024-03-01 18:13:51,DELETE,/admin,301,128
192.168.1.4,2024-03-01 12:39:09,HEAD,/api/data,403,1024
172.143.3.2,2024-03-01 06:00:39,PUT,/admin,200,128
172.143.3.2,2024-03-01 12:38:09,PATCH,/dashboard,301,2048
192.168.1.2,2024-03-01 05:55:25,DELETE,/admin,404,256
192.168.1.2,2024-03-01 00:54:32,GET,/admin,403,128
192.168.1.4,2024-03-01 17:31:01,POST,/dashboard,401,256
192.168.1.1,2024-03-01 09:03:42,DELETE,/logout,500,256
192.168.1.1,2024-03-01 08:15:53,PATCH,/api/user,403,2048
192.168.1.4,2024-03-01 18:25:03,DELETE,/login,200,256
192.168.1.5,2024-03-01 00:03:33,PUT,/admin,404,4096
192.168.1.4,2024-03-01 15:21:59,PUT,/login,201,4096
192.168.1.4,2024-03-01 17:32:02,HEAD,/api/user,403,1024
192.168.1.3,2024-03-01 14:08:46,GET,/dashboard,200,1024
192.168.1.3,2024-03-01 07:25:04,POST,/settings,403,128
192.168.1.1,2024-03-01 03:22:00,GET,/admin,403,1024
192.168.1.3,2024-03-01 04:23:01,GET,/admin,403,4096
192.168.1.5,2024-03-01 02:17:47,PUT,/profile,201,2048
192.168.1.3,2024-03-01 19:13:52,DELETE,/login,301,512
192.168.1.2,2024-03-01 02:09:47,DELETE,/dashboard,200,512
192.168.1.4,2024-03-01 14:17:47,PATCH,/admin,404,1024
172.24.1.1,2024-03-01 11:05:44,DELETE,/settings,201,2048
192.168.1.4,2024-03-01 18:08:38,PUT,/settings,200,1024
192.168.1.2,2024-03-01 22:28:06,POST,/logout,401,512
172.24.1.1,2024-03-01 17:35:13,OPTIONS,/dashboard,401,128
172.143.3.2,2024-03-01 16:42:12,DELETE,/dashboard,401,1024
172.24.1.1,2024-03-01 03:17:47,DELETE,/admin,404,1024
192.168.1.5,2024-03-01 18:49:27,PATCH,/logout,403,1024
192.168.1.2,2024-03-01 04:30:00,POST,/logout,201,128
192.168.1.3,2024-03-01 01:56:34,PATCH,/login,201,512
192.168.1.1,2024-03-01 11:02:32,PUT,/admin,201,2048
172.24.1.1,2024-03-01 03:34:12,HEAD,/dashboard,401,4096
192.168.1.1,2024-03-01 04:06:37,DELETE,/login,200,4096
192.168.1.4,2024-03-01 13:15:46,DELETE,/profile,200,1024
172.143.3.2,2024-03-01 02:52:23,OPTIONS,/logout,500,512
172.143.3.2,2024-03-01 23:42:20,OPTIONS,/profile,404,4096
192.168.1.4,2024-03-01 22:17:55,HEAD,/profile,301,1024
192.168.1.4,2024-03-01 01:39:10,PUT,/settings,201,1024
192.168.1.2,2024-03-01 04:34:13,POST,/dashboard,401,4096
192.168.1.3,2024-03-01 11:49:20,PATCH,/settings,500,512
172.24.1.1,2024-03-01 18:13:51,POST,/login,401,256
192.168.1.4,2024-03-01 16:42:13,POST,/settings,200,256
192.168.1.5,2024-03-01 07:38:16,OPTIONS,/logout,200,2048
192.168.1.1,2024-03-01 22:37:07,HEAD,/logout,301,512
172.24.1.1,2024-03-01 08:50:29,DELETE,/logout,201,512
192.168.1.1,2024-03-01 06:12:50,HEAD,/api/data,200,2048
192.168.1.1,2024-03-01 16:35:13,POST,/logout,201,128
192.168.1.4,2024-03-01 00:18:56,GET,/api/data,401,128
192.168.1.1,2024-03-01 03:57:35,DELETE,/dashboard,403,1024
192.168.1.5,2024-03-01 18:13:51,DELETE,/admin,403,2048
172.24.1.1,2024-03-01 21:51:30,GET,/home,201,256
172.24.1.1,2024-03-01 16:46:25,OPTIONS,/home,404,1024
192.168.1.2,2024-03-01 14:44:23,DELETE,/api/user,404,256
172.24.1.1,2024-03-01 15:58:36,DELETE,/profile,200,2048
192.168.1.4,2024-03-01 09:15:53,DELETE,/login,301,1024
192.168.1.5,2024-03-01 00:14:45,PATCH,/login,404,512
172.143.3.2,2024-03-01 17:11:49,GET,/logout,200,4096
192.168.1.5,2024-03-01 10:13:43,HEAD,/login,201,2048
192.168.1.1,2024-03-01 01:40:10,HEAD,/settings,403,512
192.168.1.5,2024-03-01 18:00:38,POST,/api/user,500,2048
192.168.1.2,2024-03-01 01:20:58,GET,/settings,201,256
172.24.1.1,2024-03-01 02:52:22,PATCH,/api/data,500,512
172.24.1.1,2024-03-01 18:12:50,DELETE,/api/data,201,2048
172.24.1.1,2024-03-01 07:45:15,PATCH,/profile,301,512
192.168.1.3,2024-03-01 11:18:56,DELETE,/api/data,201,4096
192.168.1.4,2024-03-01 17:00:38,GET,/profile,201,128
172.143.3.2,2024-03-01 23:13:43,GET,/api/data,401,2048
172.24.1.1,2024-03-01 12:26:56,GET,/dashboard,301,512
192.168.1.4,2024-03-01 00:18:49,OPTIONS,/admin,404,4096
192.168.1.4,2024-03-01 21:35:05,POST,/settings,201,1024
192.168.1.1,2024-03-01 11:05:44,OPTIONS,/api/user,500,4096
172.143.3.2,2024-03-01 11:38:08,PUT,/logout,500,256
172.24.1.1,2024-03-01 06:44:15,GET,/dashboard,404,4096
192.168.1.5,2024-03-01 13:08:46,OPTIONS,/api/user,200,4096
192.168.1.4,2024-03-01 11:54:32,DELETE,/login,301,512
192.168.1.2,2024-03-01 03:34:12,GET,/home,404,1024
192.168.1.2,2024-03-01 11:37:08,PATCH,/api/data,200,2048
192.168.1.2,2024-03-01 12:07:45,GET,/dashboard,404,256
192.168.1.1,2024-03-01 18:44:53,PUT,/api/data,403,256
192.168.1.2,2024-03-01 14:53:23,GET,/api/data,301,128
172.24.1.1,2024-03-01 23:05:43,HEAD,/home,200,2048
192.168.1.1,2024-03-01 23:01:31,DELETE,/api/data,500,256
192.168.1.1,2024-03-01 16:47:25,PUT,/home,404,512
172.24.1.1,2024-03-01 15:24:54,PATCH,/logout,401,1024
192.168.1.4,2024-03-01 20:47:17,GET,/home,404,1024
192.168.1.4,2024-03-01 21:11:42,OPTIONS,/logout,200,4096
192.168.1.3,2024-03-01 03:29:59,PATCH,/login,401,512
192.168.1.1,2024-03-01 17:19:49,OPTIONS,/login,200,512
192.168.1.3,2024-03-01 11:53:01,PATCH,/api/user,301,256
192.168.1.1,2024-03-01 19:34:04,GET,/home,201,2048
192.168.1.4,2024-03-01 12:26:56,PATCH,/api/data,500,2048
192.168.1.5,2024-03-01 05:19:50,POST,/home,200,2048
172.24.1.1,2024-03-01 11:17:55,PUT,/api/user,404,128
192.168.1.4,2024-03-01 08:10:40,OPTIONS,/api/user,201,4096
192.168.1.3,2024-03-01 15:05:35,HEAD,/dashboard,500,128
192.168.1.3,2024-03-01 21:24:54,GET,/api/user,200,512
192.168.1.2,2024-03-01 09:11:41,POST,/dashboard,401,1024
172.24.1.1,2024-03-01 10:52:31,PUT,/admin,201,4096
192.168.1.4,2024-03-01 13:15:46,OPTIONS,/logout,500,2048
192.168.1.3,2024-03-01 02:32:11,POST,/dashboard,201,1024
192.168.1.3,2024-03-01 11:05:44,HEAD,/logout,500,256
192.168.1.4,2024-03-01 20:34:05,GET,/dashboard,401,512
192.168.1.4,2024-03-01 07:45:16,OPTIONS,/home,200,128
192.168.1.3,2024-03-01 13:43:21,POST,/api/user,500,4096
192.168.1.1,2024-03-01 14:52:23,GET,/admin,200,128
192.168.1.1,2024-03-01 21:52:30,OPTIONS,/login,404,512
192.168.1.1,2024-03-01 15:58:06,HEAD,/settings,404,256
192.168.1.3,2024-03-01 15:53:23,PUT,/api/data,401,4096
192.168.1.5,2024-03-01 12:18:56,OPTIONS,/dashboard,201,128
172.24.1.1,2024-03-01 03:09:48,PATCH,/login,403,512
172.143.3.2,2024-03-01 12:55:33,OPTIONS,/api/data,200,1024
172.143.3.2,2024-03-01 14:52:23,DELETE,/api/data,404,512
192.168.1.4,2024-03-01 15:05:36,PATCH,/admin,404,2048
192.168.1.3,2024-03-01 21:28:58,OPTIONS,/login,401,128
192.168.1.1,2024-03-01 11:06:44,OPTIONS,/settings,301,2048
192.168.1.1,2024-03-01 14:17:47,POST,/login,200,512
172.24.1.1,2024-03-01 13:28:58,PATCH,/admin,200,128
192.168.1.5,2024-03-01 23:38:08,PATCH,/profile,401,256
192.168.1.1,2024-03-01 18:12:51,PUT,/logout,301,4096
172.24.1.1,2024-03-01 04:30:00,DELETE,/home,500,4096
192.168.1.1,2024-03-01 02:04:35,PUT,/profile,403,4096
172.143.3.2,2024-03-01 19:14:52,GET,/profile,200,128
192.168.1.5,2024-03-01 11:01:31,PUT,/api/user,200,512
192.168.1.3,2024-03-01 13:39:10,PUT,/api/user,500,4096
192.168.1.3,2024-03-01 08:34:04,HEAD,/api/data,404,128
192.168.1.4,2024-03-01 12:30:08,DELETE,/home,403,1024
192.168.1.2,2024-03-01 11:42:20,PUT,/api/data,500,256
172.24.1.1,2024-03-01 15:22:00,DELETE,/api/data,301,2048
192.168.1.1,2024-03-01 13:19:57,DELETE,/admin,200,512
192.168.1.5,2024-03-01 00:42:20,GET,/login,201,512
192.168.1.1,2024-03-01 22:36:06,DELETE,/profile,403,1024
192.168.1.4,2024-03-01 03:53:24,GET,/login,201,256
192.168.1.5,2024-03-01 08:50:29,PATCH,/api/data,403,1024
172.143.3.2,2024-03-01 08:22:52,PATCH,/api/user,200,1024
